赤气望逾深	焰热晴云变
焰热晴云变	烟浮昼景阴
烟浮昼景阴	坚刚由我性
坚刚由我性	鼓铸任君心
鼓铸任君心	踊跃徒标异
踊跃徒标异	沉潜自可钦
沉潜自可钦	何当得成器
何当得成器	待叩向知音
漠漠复溶溶	乘春任所从
乘春任所从	映林初展叶
映林初展叶	触石未成峰
触石未成峰	旭日消寒翠
旭日消寒翠	晴烟点净容
晴烟点净容	霏微将似灭
霏微将似灭	深浅又如重
深浅又如重	薄彩临溪散
薄彩临溪散	轻阴带雨浓
轻阴带雨浓	空余负樵者
空余负樵者	岭上自相逢
律穷方数寸	室暗在三重
室暗在三重	伶管灰先动
伶管灰先动	秦正节已逢
秦正节已逢	商声辞玉笛
商声辞玉笛	羽调入金钟
羽调入金钟	密叶翻霜彩
密叶翻霜彩	轻冰敛水容
轻冰敛水容	望鸿南去绝
望鸿南去绝	迎气北来浓
迎气北来浓	愿托无凋性
愿托无凋性	寒林自比松
野酌乱无巡	送君兼送春
送君兼送春	明年春色至
明年春色至	莫作未归人
萧娘脸薄难胜泪	桃叶眉尖易得愁
桃叶眉尖易得愁	天下三分明月夜
天下三分明月夜	二分无赖是扬州
表质自坚贞	因人一扣鸣
因人一扣鸣	静将金并响
静将金并响	妙与乐同声
妙与乐同声	杳杳疑风送
杳杳疑风送	泠泠似曲成
泠泠似曲成	韵含湘瑟切
韵含湘瑟切	音带舜弦清
音带舜弦清	不独藏虹气
不独藏虹气	犹能畅物情
犹能畅物情	后夔如为听
后夔如为听	从此振琮琤
白云生远岫	摇曳入晴空
摇曳入晴空	乘化随舒卷
乘化随舒卷	无心任始终
无心任始终	欲销仍带日
欲销仍带日	将断更因风
将断更因风	势薄飞难定
势薄飞难定	天高色易穷
天高色易穷	影收元气表
影收元气表	光灭太虚中
光灭太虚中	倘若从龙去
倘若从龙去	还施济物功
七夕今宵看碧霄	牵牛织女渡河桥
牵牛织女渡河桥	家家乞巧望秋月
家家乞巧望秋月	穿尽红丝几万条
与月转洪濛	扶疏万古同
扶疏万古同	根非生下土
根非生下土	叶不坠秋风
叶不坠秋风	每以圆时足
每以圆时足	还随缺处空
还随缺处空	影高群木外
影高群木外	香满一轮中
香满一轮中	未种丹霄日
未种丹霄日	应虚玉兔宫
应虚玉兔宫	何当因羽化
何当因羽化	细得问玄功
蔼蔼复悠悠	春归十二楼
春归十二楼	最明云里阙
最明云里阙	先满日边州
先满日边州	色媚青门外
色媚青门外	光摇紫陌头
光摇紫陌头	上林荣旧树
上林荣旧树	太液镜新流
太液镜新流	暖带祥烟起
暖带祥烟起	清添瑞景浮
清添瑞景浮	阳和如启蛰
阳和如启蛰	从此事芳游
金谷千年后	春花发满园
春花发满园	红芳徒笑日
红芳徒笑日	秾艳尚迎轩
秾艳尚迎轩	雨湿轻光软
雨湿轻光软	风摇碎影翻
风摇碎影翻	犹疑施锦帐
犹疑施锦帐	堪叹罢朱纨
堪叹罢朱纨	愁态莺吟涩
愁态莺吟涩	啼容露缀繁
啼容露缀繁	殷勤问前事
殷勤问前事	桃李竟无言
广陵寒食天	无雾复无烟
无雾复无烟	暖日凝花柳
暖日凝花柳	春风散管弦
春风散管弦	园林多是宅
园林多是宅	车马少于船
车马少于船	莫唤游人住
莫唤游人住	游人困不眠
游人困不眠	满郭是春光
满郭是春光	街衢土亦香
街衢土亦香	竹风轻履舄
竹风轻履舄	花露腻衣裳
花露腻衣裳	谷鸟鸣还艳
谷鸟鸣还艳	山夫到更狂
山夫到更狂	可怜游赏地
可怜游赏地	炀帝国倾亡
炀帝国倾亡	江北烟光里
江北烟光里	淮南胜事多
淮南胜事多	市鄽持烛入
市鄽持烛入	邻里漾船过
邻里漾船过	有地惟栽竹
有地惟栽竹	无家不养鹅
无家不养鹅	春风荡城郭
春风荡城郭	满耳是笙歌
有鸟生江浦	霜华作羽翰
霜华作羽翰	君臣将比洁
君臣将比洁	朝野共相欢
朝野共相欢	月影林梢下
月影林梢下	冰光水际残
冰光水际残	翻飞时共乐
翻飞时共乐	饮啄道皆安
饮啄道皆安	迥翥宜高咏
迥翥宜高咏	群栖入静看
群栖入静看	由来鸳鹭侣
由来鸳鹭侣	济济列千官
月满缑山夜	风传子晋笙
风传子晋笙	初闻盈谷远
初闻盈谷远	渐听入云清
渐听入云清	杳异人间曲
杳异人间曲	遥分鹤上情
遥分鹤上情	孤鸾惊欲舞
孤鸾惊欲舞	万籁寂无声
万籁寂无声	此夕留烟驾
此夕留烟驾	何时返玉京
何时返玉京	唯愁音响绝
唯愁音响绝	晓色出都城
新阳归上苑	嘉树独含妍
嘉树独含妍	散漫添和气
散漫添和气	曈曨卷曙烟
曈曨卷曙烟	流辉宜圣日
流辉宜圣日	接影贵芳年
接影贵芳年	自与恩光近
自与恩光近	那关煦妪偏
那关煦妪偏	结根诚得地
结根诚得地	表寿愿符天
表寿愿符天	谁道凌寒质
谁道凌寒质	从兹不暧然
缑山明月夜	岑寂隔尘氛
岑寂隔尘氛	紫府参差曲
紫府参差曲	清宵次第闻
清宵次第闻	韵流多入洞
韵流多入洞	声度半和云
声度半和云	拂竹鸾惊侣
拂竹鸾惊侣	经松鹤对群
经松鹤对群	蟾光听处合
蟾光听处合	仙路望中分
仙路望中分	坐惜千岩曙
坐惜千岩曙	遗香过汝坟
津桥春水浸红霞	烟柳风丝拂岸斜
烟柳风丝拂岸斜	翠辇不来金殿闭
翠辇不来金殿闭	宫莺衔出上阳花
惊波常不定	半日鬓堪斑
半日鬓堪斑	四顾疑无地
四顾疑无地	中流忽有山
中流忽有山	鸟高恒畏坠
鸟高恒畏坠	帆远却如闲
帆远却如闲	渔父闲相引
渔父闲相引	时歌浩渺间
十里长街市井连	月明桥上看神仙
月明桥上看神仙	人生只合扬州死
人生只合扬州死	禅智山光好墓田
迥野韶光早	晴川柳满堤
晴川柳满堤	拂尘生嫩绿
拂尘生嫩绿	披雪见柔荑
披雪见柔荑	碧玉牙犹短
碧玉牙犹短	黄金缕未齐
黄金缕未齐	腰肢弄寒吹
腰肢弄寒吹	眉意入春闺
眉意入春闺	预恐狂夫折
预恐狂夫折	迎牵逸客迷
迎牵逸客迷	新莺将出谷
新莺将出谷	应借一枝栖
娉娉袅袅十三余	豆蔻梢头二月初
豆蔻梢头二月初	春风十里扬州路
春风十里扬州路	卷上珠帘总不如
卷上珠帘总不如	多情却似总无情
多情却似总无情	唯觉尊前笑不成
唯觉尊前笑不成	蜡烛有心还惜别
蜡烛有心还惜别	替人垂泪到天明
秋来凫雁下方塘	系马朝台步夕阳
系马朝台步夕阳	村径绕山松叶暗
村径绕山松叶暗	野门临水稻花香
野门临水稻花香	云连海气琴书润
云连海气琴书润	风带潮声枕簟凉
风带潮声枕簟凉	西下磻溪犹万里
西下磻溪犹万里	可能垂白待文王
春晓游禽集	幽庭几树花
幽庭几树花	坐来惊艳色
坐来惊艳色	飞去堕晴霞
飞去堕晴霞	翅拂繁枝落
翅拂繁枝落	风添舞影斜
风添舞影斜	彩云飘玉砌
彩云飘玉砌	绛雪下仙家
绛雪下仙家	分散音初静
分散音初静	凋零蕊带葩
凋零蕊带葩	空阶瞻玩久
空阶瞻玩久	应共惜年华
冀马燕犀动地来	自埋红粉自成灰
自埋红粉自成灰	君王若道能倾国
君王若道能倾国	玉辇何由过马嵬
玉辇何由过马嵬	海外徒闻更九州
海外徒闻更九州	他生未卜此生休
他生未卜此生休	空闻虎旅传宵柝
空闻虎旅传宵柝	无复鸡人报晓筹
无复鸡人报晓筹	此日六军同驻马
此日六军同驻马	当时七夕笑牵牛
当时七夕笑牵牛	如何四纪为天子
如何四纪为天子	不及卢家有莫愁
习习和风至	柔条讵自鸣
柔条讵自鸣	暗通青律起
暗通青律起	远傍白蘋生
远傍白蘋生	拂树花仍落
拂树花仍落	经林鸟自惊
经林鸟自惊	几牵萝蔓动
几牵萝蔓动	潜惹柳丝轻
潜惹柳丝轻	入谷迷松响
入谷迷松响	开窗失竹声
开窗失竹声	薰弦方在御
薰弦方在御	万国仰皇情
秋月沿霄汉	亭亭委素辉
亭亭委素辉	山明桂花发
山明桂花发	池满夜珠归
池满夜珠归	入牖人偏揽
入牖人偏揽	临枝鹊正飞
临枝鹊正飞	影连平野净
影连平野净	轮度晓云微
轮度晓云微	晶晃浮轻露
晶晃浮轻露	裴回映薄帷
裴回映薄帷	此时千里道
此时千里道	延望独依依
海燕西飞白日斜	天门遥望五侯家
天门遥望五侯家	楼台深锁无人到
楼台深锁无人到	落尽春风第一花
残花啼露莫留春	尖发谁非怨别人
尖发谁非怨别人	若但掩关劳独梦
若但掩关劳独梦	宝钗何日不生尘
密雪分天路	群才坐粉廊
群才坐粉廊	霭空迷昼景
霭空迷昼景	临宇借寒光
临宇借寒光	似暖花消地
似暖花消地	无声玉满堂
无声玉满堂	洒池偏误曲
洒池偏误曲	留砚忽因方
留砚忽因方	几处曹风比
几处曹风比	何人谢赋长
何人谢赋长	春晖早相照
春晖早相照	莫滞九衢芳
夭桃花正发	秾李蕊方繁
秾李蕊方繁	应候非争艳
应候非争艳	成蹊不在言
成蹊不在言	静中霞暗吐
静中霞暗吐	香处雪潜翻
香处雪潜翻	得意摇风态
得意摇风态	含情泣露痕
含情泣露痕	芬芳光上苑
芬芳光上苑	寂默委中园
寂默委中园	赤白徒自许
赤白徒自许	幽芳谁与论
暗暗淡淡紫	融融冶冶黄
融融冶冶黄	陶令篱边色
陶令篱边色	罗含宅里香
罗含宅里香	几时禁重露
几时禁重露	实是怯残阳
实是怯残阳	愿泛金鹦鹉
愿泛金鹦鹉	升君白玉堂
风露澹清晨	帘间独起人
帘间独起人	莺花啼又笑
莺花啼又笑	毕竟是谁春
云物凄凉拂曙流	汉家宫阙动高秋
汉家宫阙动高秋	残星几点雁横塞
残星几点雁横塞	长笛一声人倚楼
长笛一声人倚楼	紫艳半开篱菊静
紫艳半开篱菊静	红衣落尽渚莲愁
红衣落尽渚莲愁	鲈鱼正美不归去
鲈鱼正美不归去	空戴南冠学楚囚
献赋多年客	低眉恨不前
低眉恨不前	此心常郁矣
此心常郁矣	纵目忽超然
纵目忽超然	送骥登长路
送骥登长路	看鸿入远天
看鸿入远天	古墟烟幂幂
古墟烟幂幂	穷野草绵绵
穷野草绵绵	树与金城接
树与金城接	山疑桂水连
山疑桂水连	何当开霁日
何当开霁日	无物翳平川
太华万余重	岧峣只此峰
岧峣只此峰	当秋倚寥泬
当秋倚寥泬	入望似芙蓉
入望似芙蓉	翠拔千寻直
翠拔千寻直	青危一朵秾
青危一朵秾	气分毛女秀
气分毛女秀	灵有羽人踪
灵有羽人踪	倒影侵官路
倒影侵官路	流香激庙松
流香激庙松	尘埃终不及
尘埃终不及	车马自憧憧
玉律阳和变	时禽羽翮新
时禽羽翮新	载飞初出谷
载飞初出谷	一啭已惊人
一啭已惊人	拂柳宜烟暖
拂柳宜烟暖	冲花觉露春
冲花觉露春	抟风翻翰疾
抟风翻翰疾	向日弄吭频
向日弄吭频	求友心何切
求友心何切	迁乔幸有因
迁乔幸有因	华林高玉树
华林高玉树	栖托及芳晨
漠漠微霜夕	翩翩出渚鸿
翩翩出渚鸿	清声流迥野
清声流迥野	高韵入寥空
高韵入寥空	旧质经寒塞
旧质经寒塞	残音响远风
残音响远风	萦雪犹类网
萦雪犹类网	避月尚疑弓
避月尚疑弓	弱羽虽能振
弱羽虽能振	丹霄竟未通
丹霄竟未通	欲知多怨思
欲知多怨思	听取暮烟中
草遮回磴绝鸣銮	云树深深碧殿寒
云树深深碧殿寒	明月自来还自去
明月自来还自去	更无人倚玉阑干
更无人倚玉阑干	障掩金鸡蓄祸机
障掩金鸡蓄祸机	翠华西拂蜀云飞
翠华西拂蜀云飞	珠帘一闭朝元阁
珠帘一闭朝元阁	不见人归见燕归
不见人归见燕归	门横金锁悄无人
门横金锁悄无人	落日秋声渭水滨
落日秋声渭水滨	红叶下山寒寂寂
红叶下山寒寂寂	湿云如梦雨如尘
高飞空外鹄	下向禁中池
下向禁中池	岸印行踪浅
岸印行踪浅	波摇立影危
波摇立影危	来从千里岛
来从千里岛	舞拂万年枝
舞拂万年枝	踉跄孤风起
踉跄孤风起	裴回水沫移
裴回水沫移	幽音清露滴
幽音清露滴	野性白云随
野性白云随	太液无弹射
太液无弹射	灵禽翅不垂
翠鬣红衣舞夕晖	水禽情似此禽稀
水禽情似此禽稀	暂分烟岛犹回首
暂分烟岛犹回首	只渡寒塘亦共飞
只渡寒塘亦共飞	映雾乍迷珠殿瓦
映雾乍迷珠殿瓦	逐梭齐上玉人机
逐梭齐上玉人机	采莲无限兰桡女
采莲无限兰桡女	笑指中流羡尔归
笑指中流羡尔归	寂寂春塘烟晚时
寂寂春塘烟晚时	两心和影共依依
两心和影共依依	溪头日暖眠沙稳
溪头日暖眠沙稳	渡口风寒浴浪稀
渡口风寒浴浪稀	翡翠莫夸饶彩饰
翡翠莫夸饶彩饰	鸊鹈须羡好毛衣
鸊鹈须羡好毛衣	兰深芷密无人见
兰深芷密无人见	相逐相呼何处归
相逐相呼何处归	舞鹤翔鸾俱别离
舞鹤翔鸾俱别离	可怜生死两相随
可怜生死两相随	红丝毳落眠汀处
红丝毳落眠汀处	白雪花成蹙浪时
白雪花成蹙浪时	琴上只闻交颈语
琴上只闻交颈语	窗前空展共飞诗
窗前空展共飞诗	何如相见长相对
何如相见长相对	肯羡人间多所思
符命自陶唐	吾君应会昌
吾君应会昌	千年清德水
千年清德水	九折满荣光
九折满荣光	极岸浮佳气
极岸浮佳气	微波照夕阳
微波照夕阳	澄辉明贝阙
澄辉明贝阙	散彩入龙堂
散彩入龙堂	近带关云紫
近带关云紫	遥连日道黄
遥连日道黄	冯夷矜海若
冯夷矜海若	汉武贵宣房
汉武贵宣房	渐没孤槎影
渐没孤槎影	仍呈一苇航
仍呈一苇航	抚躬悲未济
抚躬悲未济	作颂喜时康
酒醒乡关远	迢迢听漏终
迢迢听漏终	曙分林影外
曙分林影外	春尽雨声中
春尽雨声中	鸟思江村路
鸟思江村路	花残野岸风
花残野岸风	十年成底事
十年成底事	羸马倦西东
一片昆明石	千秋织女名
千秋织女名	见人虚脉脉
见人虚脉脉	临水更盈盈
临水更盈盈	苔作轻衣色
苔作轻衣色	波为促杼声
波为促杼声	岸云连鬓湿
岸云连鬓湿	沙月对眉生
沙月对眉生	有脸莲同笑
有脸莲同笑	无心鸟不惊
无心鸟不惊	还如朝镜里
还如朝镜里	形影两分明
万艘龙舸绿丝间	载到扬州尽不还
载到扬州尽不还	应是天教开汴水
应是天教开汴水	一千余里地无山
一千余里地无山	尽道隋亡为此河
尽道隋亡为此河	至今千里赖通波
至今千里赖通波	若无水殿龙舟事
若无水殿龙舟事	共禹论功不较多
素花多蒙别艳欺	此花真合在瑶池
此花真合在瑶池	无情有恨何人觉
无情有恨何人觉	月晓风清欲堕时
似共东风别有因	绛罗高卷不胜春
绛罗高卷不胜春	若教解语应倾国
若教解语应倾国	任是无情亦动人
任是无情亦动人	芍药与君为近侍
芍药与君为近侍	芙蓉何处避芳尘
芙蓉何处避芳尘	可怜韩令功成后
可怜韩令功成后	辜负秾华过此身
暮天新雁起汀洲	红蓼花开水国愁
红蓼花开水国愁	想得故园今夜月
想得故园今夜月	几人相忆在江楼
几人相忆在江楼	早背胡霜过戍楼
早背胡霜过戍楼	又随寒日下汀洲
又随寒日下汀洲	江南江北多离别
江南江北多离别	忍报年年两地愁
水流花谢两无情	送尽东风过楚城
送尽东风过楚城	蝴蝶梦中家万里
蝴蝶梦中家万里	子规枝上月三更
子规枝上月三更	故园书动经年绝
故园书动经年绝	华发春唯满镜生
华发春唯满镜生	自是不归归便得
自是不归归便得	五湖烟景有谁争
王泽尚通津	恩波此日新
恩波此日新	深疑一夜雨
深疑一夜雨	宛似五湖春
宛似五湖春	泛滟翘振鹭
泛滟翘振鹭	澄清跃紫鳞
澄清跃紫鳞	翠低孤屿柳
翠低孤屿柳	香失半汀蘋
香失半汀蘋	凤辇寻佳境
凤辇寻佳境	龙舟命近臣
龙舟命近臣	桂花如入手
桂花如入手	愿作从游人
侍女动妆奁	故故惊人睡
故故惊人睡	那知本未眠
那知本未眠	背面偷垂泪
背面偷垂泪	懒卸凤凰钗
懒卸凤凰钗	羞入鸳鸯被
羞入鸳鸯被	时复见残灯
时复见残灯	和烟坠金穗
暖戏烟芜锦翼齐	品流应得近山鸡
品流应得近山鸡	雨昏青草湖边过
雨昏青草湖边过	花落黄陵庙里啼
花落黄陵庙里啼	游子乍闻征袖湿
游子乍闻征袖湿	佳人才唱翠眉低
佳人才唱翠眉低	相呼相应湘江阔
相呼相应湘江阔	苦竹丛深春日西
荣落何相似	初终却一般
初终却一般	犹疑和夕照
犹疑和夕照	谁信堕朝寒
谁信堕朝寒	水木辉华别
水木辉华别	诗家比象难
诗家比象难	佳人应误拜
佳人应误拜	栖鸟反求安
栖鸟反求安	屈指期轮满
屈指期轮满	何心谓影残
何心谓影残	庾楼清赏处
庾楼清赏处	吟彻曙钟看
律到御沟春	沟边柳色新
沟边柳色新	细笼穿禁水
细笼穿禁水	轻拂入朝人
轻拂入朝人	日近韶光早
日近韶光早	天低圣泽匀
天低圣泽匀	谷莺栖未稳
谷莺栖未稳	宫女画难真
宫女画难真	楚国空摇浪
楚国空摇浪	隋堤暗惹尘
隋堤暗惹尘	如何帝城里
如何帝城里	先得覆龙津
不斗秾华不占红	自飞晴野雪濛濛
自飞晴野雪濛濛	百花长恨风吹落
百花长恨风吹落	唯有杨花独爱风
十二阑干压锦城	半空人语落滩声
半空人语落滩声	风流近接平津阁
风流近接平津阁	气色高含细柳营
气色高含细柳营	尽日卷帘江草绿
尽日卷帘江草绿	有时欹枕雪峰晴
有时欹枕雪峰晴	不知捧诏朝天后
不知捧诏朝天后	谁此登临看月明
见说西川景物繁	维扬景物胜西川
维扬景物胜西川	青春花柳树临水
青春花柳树临水	白日绮罗人上船
白日绮罗人上船	夹岸画楼难惜醉
夹岸画楼难惜醉	数桥明月不教眠
数桥明月不教眠	送君懒问君回日
送君懒问君回日	才子风流正少年
当年人未识兵戈	处处青楼夜夜歌
处处青楼夜夜歌	花发洞中春日永
花发洞中春日永	月明衣上好风多
月明衣上好风多	淮王去后无鸡犬
淮王去后无鸡犬	炀帝归来葬绮罗
炀帝归来葬绮罗	二十四桥空寂寂
二十四桥空寂寂	绿杨摧折旧官河
数萼初含雪	孤标画本难
孤标画本难	香中别有韵
香中别有韵	清极不知寒
清极不知寒	横笛和愁听
横笛和愁听	斜枝倚病看
斜枝倚病看	逆风如解意
逆风如解意	容易莫摧残
自小刺头深草里	而今渐觉出蓬蒿
而今渐觉出蓬蒿	时人不识凌云木
时人不识凌云木	直待凌云始道高
谁谓伤心画不成	画人心逐世人情
画人心逐世人情	君看六幅南朝事
君看六幅南朝事	老木寒云满故城
冷烛无烟绿蜡干	芳心犹卷怯春寒
芳心犹卷怯春寒	一缄书札藏何事
一缄书札藏何事	会被东风暗拆看
飒飒西风满院栽	蕊寒香冷蝶难来
蕊寒香冷蝶难来	他年我若为青帝
他年我若为青帝	报与桃花一处开
蓬头稚子学垂纶	侧坐莓苔草映身
侧坐莓苔草映身	路人借问遥招手
路人借问遥招手	怕得鱼惊不应人
带剑谁家子	春朝紫陌游
春朝紫陌游	结边霞聚锦
结边霞聚锦	悬处月随钩
悬处月随钩	彩缕回文出
彩缕回文出	雄芒练影浮
雄芒练影浮	叶依花里艳
叶依花里艳	霜向锷中秋
霜向锷中秋	的皪宜骢马
的皪宜骢马	斓斒映绮裘
斓斒映绮裘	应须待报国
应须待报国	一刎月支头
苍苍芳草色	含露对青春
含露对青春	已赖阳和长
已赖阳和长	仍惭润泽频
仍惭润泽频	日临残未滴
日临残未滴	风度欲成津
风度欲成津	蕙叶垂偏重
蕙叶垂偏重	兰丛洗转新
兰丛洗转新	将行愁裛径
将行愁裛径	欲采畏濡身
欲采畏濡身	独爱池塘畔
独爱池塘畔	清华远袭人
杳杳复霏霏	应缘有所依
应缘有所依	不言天路远
不言天路远	终望帝乡归
终望帝乡归	高岳和霜过
高岳和霜过	遥关带月飞
遥关带月飞	渐怜双阙近
渐怜双阙近	宁恨众山违
宁恨众山违	阵触银河乱
阵触银河乱	光连粉署微
光连粉署微	旅人随计日
旅人随计日	自笑比麻衣
画阁凌虚构	遥瞻在九天
遥瞻在九天	丹楹崇壮丽
丹楹崇壮丽	素壁绘勋贤
素壁绘勋贤	霭霭浮元气
霭霭浮元气	亭亭出瑞烟
亭亭出瑞烟	近看分百辟
近看分百辟	远揖误群仙
远揖误群仙	图列青云外
图列青云外	仪刑紫禁前
仪刑紫禁前	望中空霁景
望中空霁景	骧首几留连
澹荡和风至	芊绵碧草长
芊绵碧草长	徐吹遥扑翠
徐吹遥扑翠	半偃乍浮光
半偃乍浮光	叶似翻宵露
叶似翻宵露	丛疑扇夕阳
丛疑扇夕阳	逶迤明曲渚
逶迤明曲渚	照耀满回塘
照耀满回塘	白芷生还暮
白芷生还暮	崇兰泛更香
崇兰泛更香	谁知揽结处
谁知揽结处	含思向余芳
淮月秋偏静	含虚夜转明
含虚夜转明	桂花窥镜发
桂花窥镜发	蟾影映波生
蟾影映波生	澹滟轮初上
澹滟轮初上	裴回魄正盈
裴回魄正盈	遥塘分草树
遥塘分草树	近浦写山城
近浦写山城	桐柏流光逐
桐柏流光逐	蠙珠濯景清
蠙珠濯景清	孤舟方利涉
孤舟方利涉	更喜照前程
积数归成闰	羲和职旧司
羲和职旧司	分铢标斗建
分铢标斗建	盈缩正人时
盈缩正人时	节候潜相应
节候潜相应	星辰自合期
星辰自合期	寸阴宁越度
寸阴宁越度	长历信无欺
长历信无欺	定向铜壶辨
定向铜壶辨	还从玉律推
还从玉律推	高明终不谬
高明终不谬	委鉴本无私
夜半呼儿趁晓耕	羸牛无力渐艰行
羸牛无力渐艰行	时人不识农家苦
时人不识农家苦	将谓田中谷自生
旭日升溟海	芳枝散曙烟
芳枝散曙烟	温仁临树久
温仁临树久	煦妪在条偏
煦妪在条偏	阳德符君惠
阳德符君惠	嘉名表圣年
嘉名表圣年	若承恩渥厚
若承恩渥厚	常属栋梁贤
常属栋梁贤	生植虽依地
生植虽依地	光华只信天
光华只信天	不才堪仄陋
不才堪仄陋	徒望向荣先
雨洗高秋净	天临大野闲
天临大野闲	葱茏清万象
葱茏清万象	缭绕出层山
缭绕出层山	日落千峰上
日落千峰上	云销万壑间
云销万壑间	绿萝霜后翠
绿萝霜后翠	红叶雨来殷
红叶雨来殷	散彩辉吴甸
散彩辉吴甸	分形压楚关
分形压楚关	欲寻霄汉路
欲寻霄汉路	延首愿登攀
羞日遮罗袖	愁春懒起妆
愁春懒起妆	易求无价宝
易求无价宝	难得有心郎
难得有心郎	枕上潜垂泪
枕上潜垂泪	花间暗断肠
花间暗断肠	自能窥宋玉
自能窥宋玉	何必恨王昌
初月如弓未上弦	分明挂在碧霄边
分明挂在碧霄边	时人莫道蛾眉小
时人莫道蛾眉小	三五团圆照满天
玉镞分花袖	金铃出彩笼
金铃出彩笼	摇心长捧日
摇心长捧日	逸翰镇生风
逸翰镇生风	一点青霄里
一点青霄里	千声碧落中
千声碧落中	星眸随狡兔
星眸随狡兔	霜爪落飞鸿
霜爪落飞鸿	每念提携力
每念提携力	常怀搏击功
常怀搏击功	以君能惠好
以君能惠好	不敢没遥空
珠馆冯夷室	灵鲛信所潜
灵鲛信所潜	幽闲云碧牖
幽闲云碧牖	滉漾水精帘
滉漾水精帘	机动龙梭跃
机动龙梭跃	丝萦藕淬添
丝萦藕淬添	七襄牛女恨
七襄牛女恨	三日大人嫌
三日大人嫌	透手击吴练
透手击吴练	凝冰笑越缣
凝冰笑越缣	无因听札札
无因听札札	空想濯纤纤
流水何太急	深宫尽日闲
深宫尽日闲	殷勤谢红叶
殷勤谢红叶	好去到人间
蘼芜盈手泣斜晖	闻道邻家夫婿归
闻道邻家夫婿归	别日南鸿才北去
别日南鸿才北去	今朝北雁又南飞
今朝北雁又南飞	春来秋去相思在
春来秋去相思在	秋去春来信息稀
秋去春来信息稀	扃闭朱门人不到
扃闭朱门人不到	砧声何事透罗帏
素翟宛昭彰	遥遥自越裳
遥遥自越裳	冰晴朝映日
冰晴朝映日	玉羽夜含霜
玉羽夜含霜	岁月三年远
岁月三年远	山川九泽长
山川九泽长	来从碧海路
来从碧海路	入见白云乡
入见白云乡	作瑞兴周后
作瑞兴周后	登歌美汉皇
登歌美汉皇	朝天资孝理
朝天资孝理	惠化且无疆
早朝开紫殿	佳气逐清晨
佳气逐清晨	北阙华旌在
北阙华旌在	东方曙景新
东方曙景新	影连香雾合
影连香雾合	光媚庆云频
光媚庆云频	鸟羽飘初定
鸟羽飘初定	龙文照转真
龙文照转真	直疑冠佩入
直疑冠佩入	长爱冕旒亲
长爱冕旒亲	摇动祥云里
摇动祥云里	朝朝映侍臣
何处笛	深夜梦回情脉脉
深夜梦回情脉脉	竹风檐雨寒窗隔
竹风檐雨寒窗隔	深夜梦回情脉脉
深夜梦回情脉脉	竹风檐雨寒窗隔
竹风檐雨寒窗隔	离人几岁无消息
离人几岁无消息	今头白
今头白	不眠特地重相忆
不眠特地重相忆	春艳艳
春艳艳	江上晚山三四点
江上晚山三四点	柳丝如剪花如染
柳丝如剪花如染	香闺寂寂门半掩
香闺寂寂门半掩	愁眉敛
愁眉敛	泪珠滴破胭脂脸
泪珠滴破胭脂脸	江水碧
江水碧	江上何人吹玉笛
江上何人吹玉笛	扁舟远送潇湘客
扁舟远送潇湘客	芦花千里霜月白
芦花千里霜月白	伤行色
伤行色	来朝便是关山隔
烟收湘渚秋江静	蕉花露泣愁红
蕉花露泣愁红	五云双鹤去无踪
五云双鹤去无踪	几回魂断
几回魂断	凝望向长空
凝望向长空	几回魂断
几回魂断	凝望向长空
凝望向长空	翠竹暗留珠泪怨
翠竹暗留珠泪怨	闲调宝瑟波中
闲调宝瑟波中	花鬟月鬓绿云重
花鬟月鬓绿云重	古祠深殿
古祠深殿	香冷雨和风
香冷雨和风	古祠深殿
古祠深殿	香冷雨和风
古树噪寒鸦	满庭枫叶芦花
满庭枫叶芦花	昼灯当午隔轻纱
昼灯当午隔轻纱	画阁珠帘影斜
画阁珠帘影斜	门外往来祈赛客
门外往来祈赛客	翩翩帆落天涯
翩翩帆落天涯	回首隔江烟火
回首隔江烟火	渡头三两人家
河北江东处处灾	唯闻全蜀勿尘埃
唯闻全蜀勿尘埃	一瓶一钵垂垂老
一瓶一钵垂垂老	千水千山得得来
千水千山得得来	奈菀幽栖多胜景
奈菀幽栖多胜景	巴歈陈贡愧非才
巴歈陈贡愧非才	自惭林薮龙钟者
自惭林薮龙钟者	亦得亲登郭隗台
玉人家	画楼珠箔临津
画楼珠箔临津	托微风彩箫流怨
托微风彩箫流怨	断肠马上曾闻
断肠马上曾闻	宴堂开
宴堂开	艳妆丛里
艳妆丛里	调琴思
调琴思	认歌颦
认歌颦	麝蜡烟浓
麝蜡烟浓	玉莲漏短
玉莲漏短	更衣不待酒初醺
更衣不待酒初醺	绣屏掩
绣屏掩	枕鸳相就
枕鸳相就	香气渐暾暾
香气渐暾暾	回廊影
回廊影	疏钟淡月
疏钟淡月	几许消魂
几许消魂	翠钗分
翠钗分	银笺封泪
银笺封泪	舞鞋从此生尘
舞鞋从此生尘	任兰舟
任兰舟	载将离恨
载将离恨	转南浦
转南浦	北西醺
北西醺	记取明年
记取明年	蔷薇谢后
蔷薇谢后	佳期应未误行云
佳期应未误行云	凤城远
凤城远	楚梅香嫩
楚梅香嫩	先寄一枝春
先寄一枝春	青门外
青门外	只凭芳草
只凭芳草	寻访郎君
无言独上西楼	月如钩
月如钩	寂寞梧桐深院
寂寞梧桐深院	锁清秋
锁清秋	剪不断
剪不断	理还乱
